phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,b200,diagonal,256,32,512,16777216,5,15,120,50,3,49.787109375,26.907547856927973,False,464237500.0,93838770.0,93779540.0,93847610.0,4.947182278710601,5920.43415,1604.443,5319.62,3.6900246066703524,3.3155556164974387,141689068.52886793,522836149.3677245,18.92302382501006,120.0,1.0,17.56640625,100.0,2.23046875,0.061187500000000006,0.17463671874999992,672.625,40.0,260.911484375
2,sweep,b200,diagonal,256,32,512,16777216,6,21,168,50,3,65.5458984375,35.424418512595594,False,464237500.0,71241200.0,71206420.0,71264730.0,6.516418869979731,8248.673799999999,1602.349,7427.49,5.14786341801942,4.635375938699996,101696444.8272885,523519408.0690287,18.973921795922983,168.0,1.0,18.51875,100.0,2.41875,0.06443437500000002,0.18399687499999995,622.096875,45.0,267.9882812500001
2,sweep,b200,diagonal,256,64,64,16777216,1,1,8,50,3,10.427734375,5.635690950066237,False,849435900.0,447128200.0,440188200.0,447383000.0,1.8997591742144646,835.8297199999998,852.1129999999999,755.05,0.9808907034630382,0.8860913986759972,1003626432.4269303,984447837.3173512,8.888002648831204,8.0,1.0,8.035714285714286,99.0,3.2232142857142856,0.025919642857142856,0.07808035714285715,764.3392857142857,34.0,217.4089285714287
2,sweep,b200,diagonal,256,64,64,16777216,2,3,24,50,3,14.0908203125,7.615413440579297,False,849435900.0,280933100.0,280069700.0,281867400.0,3.0236234178172667,1893.1746899999998,853.083,1738.51,2.219215117403582,2.03791424749995,443097409.0404727,983328468.6249756,11.580410351392858,24.0,1.0,10.955882352941176,100.0,4.360294117647059,0.03321323529411765,0.1083014705882353,627.3014705882352,37.0,227.60352941176478
2,sweep,b200,diagonal,256,64,64,16777216,3,6,48,50,3,19.59375,10.58948335101414,False,849435900.0,184575200.0,184026000.0,184654200.0,4.602112851564024,3324.3571699999998,853.078,3060.24,3.8968970832678838,3.58729213506854,252337747.4508854,983334232.0397432,13.157568818131912,48.0,1.0,13.122093023255815,100.0,5.226744186046512,0.040145348837209306,0.12509302325581395,732.3546511627907,42.0,246.656046511628
2,sweep,b200,diagonal,256,64,64,16777216,4,10,80,50,3,26.90234375,14.53942819745502,False,849435900.0,131208600.0,130572200.0,131268500.0,6.473934635382132,5034.01829,851.5790000000001,4623.95,5.911393176675329,5.4298544233711725,166638409.2537733,985065155.4347863,14.513319564441659,80.0,1.0,16.034313725490197,100.0,6.142156862745098,0.04795098039215686,0.15249019607843142,654.0784313725491,42.0,259.4933333333335
2,sweep,b200,diagonal,256,64,64,16777216,5,15,120,50,3,36.009765625,19.461553483118788,False,849435900.0,95096070.0,95004610.0,95133510.0,8.932397521790334,7277.37795,852.76,6684.99,8.533911006613819,7.839239645386744,115269648.73385476,983700924.0583518,15.058107192381739,120.0,1.0,17.293650793650794,100.0,6.642857142857143,0.05331640624999999,0.16998437499999994,668.1468253968254,42.0,271.38710317460317
2,sweep,b200,diagonal,256,64,64,16777216,6,21,168,50,3,46.99609375,25.399137598893763,False,849435900.0,71096380.0,71085700.0,71118270.0,11.947667377720215,10027.17036,852.172,9217.14,11.766603878090338,10.816055913594907,83658776.09363765,984379679.2196879,15.289842011730322,168.0,1.0,18.689873417721518,100.0,7.227848101265823,0.057778481012658214,0.1847056962025316,675.746835443038,44.0,281.5463291139237
2,sweep,b200,diagonal,256,128,8,16777216,1,1,8,50,3,9.2392578125,4.993376295053069,False,1297244000.0,232760700.0,229970900.0,232982500.0,5.573294804492339,2905.362649999999,518.886,2827.22,5.599231141329693,5.4486341893980565,288728431.1994581,1616657223.3592737,2.3736696825857204,8.0,1.0,11.81578947368421,100.0,2.1973684210526314,0.011111842105263156,0.06261184210526316,696.421052631579,32.0,207.67907894736845
2,sweep,b200,diagonal,256,128,8,16777216,2,3,24,50,3,12.171875,6.578315415023935,False,1297244000.0,209811500.0,209742400.0,209943400.0,6.182902271801117,3262.73619,519.346,3110.52,6.2823939916741445,5.9893019297347045,257103471.1819591,1615225302.5921063,6.472441649627714,24.0,1.0,13.18421052631579,100.0,3.8552631578947367,0.018256410256410255,0.12496794871794872,687.5328947368421,34.0,223.45901315789476
