phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,b200,wavefront,256,32,512,16777216,5,15,120,50,3,49.7822265625,26.904908930654294,False,464404900.0,84698590.0,84673710.0,84715850.0,5.483029882787895,6909.740600000001,1603.732,6309.16,4.308538209626048,3.934048831101456,121402647.15581362,523067944.02057207,15.955102739508906,120.0,1.0,18.03676470588235,100.0,7.216911764705882,0.07852573529411766,0.18120588235294113,714.7058823529412,43.0,269.6649632352941
2,sweep,b200,wavefront,256,32,512,16777216,6,21,168,50,3,65.54296875,35.42283515683139,False,464404900.0,64419600.0,64412390.0,64437640.0,7.209062148787015,9518.120799999999,1601.3970000000002,8697.21,5.943635962849935,5.4310142956431156,88133027.26731522,523830630.38084865,16.20388772951326,168.0,1.0,19.53614457831325,100.0,8.289156626506024,0.08422916666666669,0.19204464285714273,658.5150602409639,42.0,276.8296084337348
2,sweep,b200,wavefront,256,64,64,16777216,1,1,8,50,3,10.42578125,5.634635379556766,False,851388100.0,466426600.0,465434500.0,466586000.0,1.8253420795469213,802.82794,858.973,721.618,0.9346369909182245,0.8400939261187489,1044882419.0149635,976585759.9715009,9.299776890266038,8.0,1.0,7.861111111111111,94.0,3.1018518518518516,0.031076923076923075,0.07723076923076923,746.5277777777778,38.0,211.0313888888888
2,sweep,b200,wavefront,256,64,64,16777216,2,3,24,50,3,14.0908203125,7.615413440579297,False,851388100.0,308797900.0,308468400.0,309653800.0,2.757104565801775,1640.92884,856.7320000000001,1486.04,1.9153350639406488,1.7345447584542188,511210955.3757371,979140267.9017475,13.547858200317624,24.0,1.0,10.233870967741936,96.0,4.395161290322581,0.040617187500000006,0.09775,766.0,40.0,229.7713709677418
2,sweep,b200,wavefront,256,64,64,16777216,3,6,48,50,3,19.59375,10.58948335101414,False,851388100.0,202663900.0,202579400.0,202866000.0,4.200985473979332,2960.44718,852.292,2696.13,3.473512810163653,3.163387665260263,283356111.08589345,984241081.6950059,14.93448698690345,48.0,1.0,12.756410256410257,98.0,5.673076923076923,0.055019736842105274,0.12956578947368422,662.0769230769231,40.0,244.51615384615368
2,sweep,b200,wavefront,256,64,64,16777216,4,10,80,50,3,26.90234375,14.53942819745502,False,851388100.0,138047400.0,137677800.0,138175100.0,6.167360631203485,4772.86939,855.22,4362.61,5.580867367461003,5.10115525829611,175756076.99585512,980871354.7391315,15.382732813613869,80.0,1.0,15.137755102040817,99.0,6.795918367346939,0.0643673469387755,0.14988265306122447,628.8571428571429,41.0,259.23107142857157
2,sweep,b200,wavefront,256,64,64,16777216,5,15,120,50,3,36.0048828125,19.458914556845112,False,851388100.0,98184100.0,98086020.0,98268750.0,8.671343934506707,7037.45335,851.634,6445.08,8.263471573469355,7.567898886141229,119199482.86406758,985001538.2194699,15.618626300992386,120.0,1.0,17.24590163934426,99.0,7.741803278688525,0.07378688524590163,0.17095901639344255,728.4426229508197,45.0,276.61331967213135
2,sweep,b200,wavefront,256,64,64,16777216,6,21,168,50,3,46.994140625,25.39808202838429,False,851388100.0,72362740.0,72291620.0,72375490.0,11.765559181424031,9860.730300000001,852.775,9051.01,11.563109026413768,10.613596786960219,85070859.3054208,983683621.1192871,15.57048488511227,168.0,1.0,18.61038961038961,100.0,8.321428571428571,0.08116233766233763,0.18701298701298696,669.3376623376623,45.0,281.9845779220781
2,sweep,b200,wavefront,256,128,8,16777216,1,1,8,50,3,9.2470703125,4.997598577090954,False,1295324000.0,493933200.0,492511900.0,494214600.0,2.622467977451202,1083.55909,519.114,1005.27,2.0873239596697446,1.9365110553751197,774171715.91445,1615947171.5268705,6.675705432371403,8.0,1.0,6.990384615384615,89.0,3.0673076923076925,0.024307692307692308,0.06370192307692307,755.0865384615385,34.0,209.31250000000003
2,sweep,b200,wavefront,256,128,8,16777216,2,3,24,50,3,12.1796875,6.582537697061819,False,1295324000.0,317682800.0,313509100.0,318371800.0,4.077413067374123,1984.89711,519.422,1832.82,3.8213574126625365,3.5285759940857333,422621805.31866455,1614988968.5073023,10.984526140046485,24.0,1.0,9.693548387096774,92.0,4.379032258064516,0.03638709677419355,0.09038709677419356,644.5887096774194,40.0,223.42129032258075
2,sweep,b200,wavefront,256,128,8,16777216,3,6,48,50,3,16.580078125,8.960738054900222,False,1295324000.0,202878500.0,202673600.0,203436000.0,6.384727805065594,3415.7560900000003,519.384,3154.3,6.576552396685305,6.0731558923648015,245585685.24721563,1615107126.9041786,12.765215230003486,48.0,1.0,12.927631578947368,96.0,5.782894736842105,0.051105263157894744,0.12265131578947364,722.4605263157895,45.0,249.61736842105284
2,sweep,b200,wavefront,256,128,8,16777216,4,10,80,50,3,22.466796875,12.142227570446137,False,1295324000.0,134252200.0,133957600.0,134406700.0,9.648437790963575,5448.2888,519.313,5040.72,10.491339134587427,9.70651610878218,153967755.89429107,1615327942.8783796,13.313348886666983,80.0,1.0,15.791666666666666,97.0,6.901041666666667,0.06450520833333333,0.15243749999999998,673.0833333333334,41.0,264.68765625000026
2,sweep,b200,wavefront,256,128,8,16777216,5,15,120,50,3,29.7548828125,16.08108892653757,False,1295324000.0,96274330.0,96154000.0,96297420.0,13.454510667589169,7808.020659999999,519.649,7218.73,15.025566603611281,13.89154987308741,107435781.29825287,1614283487.5079138,13.944737647757986,120.0,1.0,17.181451612903224,99.0,7.504032258064516,0.07100000000000001,0.16716129032258054,622.9798387096774,43.0,275.06270161290354
2,sweep,b200,wavefront,256,128,8,16777216,6,21,168,50,3,38.5537109375,20.836434071704904,False,1295324000.0,70658460.0,70646510.0,70691240.0,18.33218555853043,10854.894320000001,519.69,10048.7,20.887248782928285,19.335950278050376,77279499.4838789,1614156131.5399563,14.024561823917521,168.0,1.0,18.42721518987342,99.0,7.920886075949367,0.07850641025641028,0.1839230769230769,645.4841772151899,45.0,283.5516455696206
2,sweep,b200,wavefront,256,256,1,16777216,1,1,8,50,3,8.72265625,4.714177895297961,False,993323000.0,357882400.0,356907700.0,358563800.0,2.7755569986118345,1505.4913900000004,642.803,1427.51,2.342072750127178,2.220758148297379,557200662.5690498,1305004488.1557803,4.7011134072615945,8.0,1.0,8.066666666666666,86.0,2.433333333333333,0.020525862068965516,0.0639396551724138,695.3083333333333,34.0,203.76241666666664
2,sweep,b200,wavefront,256,256,1,16777216,2,3,24,50,3,11.3056640625,6.1101698940735,False,993323000.0,248854200.0,248763800.0,249041000.0,3.9915862380462133,2533.3364900000006,642.857,2381.9,3.9407465268325628,3.7051786011508008,331128850.5539191,1304894867.754415,8.452352827574625,24.0,1.0,10.371428571428572,89.0,3.7285714285714286,0.03334558823529413,0.09218382352941176,707.1,36.0,225.07000000000005
2,sweep,b200,wavefront,256,256,1,16777216,3,6,48,50,3,15.1943359375,8.211810778430472,False,993323000.0,171716100.0,168921400.0,172012700.0,5.7846818091023495,4107.38706,644.002,3846.44,6.377910410216118,5.972714370452266,204232225.43823275,1302574836.7241096,10.468203949626147,48.0,1.0,12.656976744186046,92.0,4.8895348837209305,0.04491860465116279,0.11988953488372087,671.5406976744187,40.0,242.44959302325594
2,sweep,b200,wavefront,256,256,1,16777216,4,10,80,50,3,20.361328125,11.004322561236284,False,993323000.0,122583500.0,122555000.0,122789500.0,8.10323575358837,6034.757569999999,644.777,5627.99,9.35944918940967,8.728583680869509,139004887.9792863,1301009186.1217134,11.924126375491074,80.0,1.0,15.471153846153847,95.0,6.197115384615385,0.056911764705882356,0.14782352941176471,677.1730769230769,43.0,260.6806730769232
2,sweep,b200,wavefront,256,256,1,16777216,5,15,120,50,3,26.8076171875,14.488233027745672,False,993323000.0,89172020.0,88592870.0,89258900.0,11.139402247476282,8443.182060000001,645.981,7856.04,13.070325690693691,12.161410320117774,99353631.60936031,1298584323.6875386,12.813490766340294,120.0,1.0,17.117424242424242,97.0,7.011363636363637,0.06447727272727276,0.16370833333333332,644.4469696969697,42.0,271.79234848484884
2,sweep,b200,wavefront,256,256,1,16777216,6,21,168,50,3,34.56640625,18.68148687661964,False,993323000.0,67531050.0,67527540.0,67586200.0,14.70913009645193,11383.191869999999,643.395,10580.5,17.692384724780265,16.44479674228118,73692933.36878456,1303803728.658134,13.319655441614291,168.0,1.0,18.537037037037038,98.0,7.635802469135802,0.07390312500000003,0.18401562499999996,668.5092592592592,45.0,284.501049382716
