phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,diagonal_compact,224,16,2744,11239424,1,1,8,50,3,12.953125,13.552533436870982,False,191156000.0,154026100.0,153907600.0,154062100.0,1.2410623913739294,377.43589000000003,2428.218,275.04,0.15543739894852934,0.113268248567468,1488918290.2028737,231433586.2760263,16.34587550901687,8.0,1.0,73.70833333333333,99.0,12.958333333333334,0.28152000000000005,0.7003199999999999,1980.0,44.0,271.55875
2,sweep,gh200,diagonal_compact,224,16,2744,11239424,2,3,24,50,3,19.091796875,19.975273574398955,False,191156000.0,117790900.0,117781100.0,117824800.0,1.6228418324335752,957.5960200000001,2427.9770000000003,799.383,0.39440077892006387,0.32923829179600955,586856240.2755182,231456558.27876455,16.87214864464218,24.0,1.0,80.44827586206897,99.0,15.413793103448276,0.3294666666666667,0.7820666666666668,1980.0,49.0,316.938275862069
2,sweep,gh200,diagonal_compact,224,16,2744,11239424,3,6,48,50,3,28.1923828125,29.49699093704979,False,191156000.0,86950560.0,86731030.0,86993330.0,2.1984447253703716,1836.4762699999999,2427.6890000000003,1586.83,0.7564709771309256,0.6536380895575997,306005151.9206399,231484016.28050375,16.99905950858,48.0,1.0,84.26315789473684,99.0,16.105263157894736,0.3582820512820514,0.8187948717948715,1980.0,53.0,352.2257894736842
2,sweep,gh200,diagonal_compact,224,16,2744,11239424,4,10,80,50,3,40.197265625,42.05740209050689,False,191156000.0,64225440.0,64223020.0,64232110.0,2.976328383269932,3016.51986,2429.634,2641.36,1.2415531969012616,1.0871431664193043,186297861.80157954,231298705.8956205,17.020662083169274,80.0,1.0,89.12,100.0,17.36,0.39327450980392176,0.8752941176470586,1980.0,57.0,391.4541999999999
2,sweep,gh200,diagonal_compact,224,16,2744,11239424,5,15,120,50,3,55.431640625,57.99675082506565,False,191156000.0,48267880.0,48261300.0,48276310.0,3.960314809765832,4493.33321,2428.907,3961.59,1.8499404094104877,1.6310175729247764,125067777.91358146,231367936.27751082,17.022595473029767,120.0,1.0,90.859375,100.0,18.21875,0.4176093750000001,0.9128906249999995,1980.0,60.0,414.15125000000006
2,sweep,gh200,diagonal_compact,224,16,2744,11239424,6,21,168,50,3,73.56640625,76.97070633793463,False,191156000.0,37080550.0,37078910.0,37091770.0,5.155155465601238,6177.76513,2429.01,5458.08,2.543326346947933,2.2470389170896783,90966747.3874974,231358125.3267792,17.297504177293114,168.0,1.0,92.53658536585365,100.0,18.682926829268293,0.4290121951219513,0.9203658536585364,1980.0,61.0,423.12036585365854
2,sweep,gh200,diagonal_compact,224,28,512,11239424,1,1,8,50,3,9.4189453125,9.854808881078155,False,331724200.0,223115500.0,223105700.0,223204000.0,1.486782406421786,670.16796,1433.145,576.405,0.46762048501721737,0.40219586992244327,838552771.159039,392124453.56192154,7.79967141159428,8.0,1.0,68.0,99.0,22.72222222222222,0.252842105263158,0.6480526315789474,1980.0,53.0,296.22
2,sweep,gh200,diagonal_compact,224,28,512,11239424,2,3,24,50,3,13.2890625,13.904016511530484,False,331724200.0,166163900.0,166156000.0,166256100.0,1.9963674420256146,1282.9296700000002,1432.817,1138.51,0.8953897601717458,0.7945955415101859,438037417.9045995,392214218.5638501,11.84645615760951,24.0,1.0,76.45454545454545,99.0,23.0,0.30013043478260865,0.7420434782608697,1980.0,53.0,341.08500000000004
2,sweep,gh200,diagonal_compact,224,28,512,11239424,3,6,48,50,3,19.072265625,19.95483851191875,False,331724200.0,119848400.0,119770900.0,119899300.0,2.7678650695378493,2220.65241,1433.45,1990.82,1.5491662841396632,1.3888311416512609,253065809.61042884,392041019.9169835,13.54950100963422,48.0,1.0,84.34482758620689,100.0,25.482758620689655,0.3275666666666666,0.7873333333333333,1980.0,55.0,390.15310344827594
2,sweep,gh200,diagonal_compact,224,28,512,11239424,4,10,80,50,3,26.7802734375,28.019535919731073,False,331724200.0,86001380.0,85857910.0,86107300.0,3.8571962449904875,3553.76499,1433.411,3206.68,2.479236583227002,2.2370973851881977,158134035.75682136,392051686.5016384,14.020013222398243,80.0,1.0,86.84210526315789,100.0,25.05263157894737,0.3532564102564103,0.8350512820512819,1980.0,57.0,415.6442105263158
