device,arch,kind,method,regs,shared_bytes,stack_bytes,spills,occ_bs128,occ_bs256,occ_bs512,kernel
gh200,sm90,other,,45,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,45,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,45,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,45,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,45,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,45,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,45,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,45,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,45,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,45,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,45,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,44,1032,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_global_memory<Kokkos::Impl::ParallelFor<...
gh200,sm90,other,,44,1032,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_global_memory<Kokkos::Impl::ParallelFor<...
gh200,sm90,other,,44,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,44,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,44,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,43,1032,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_global_memory<Kokkos::Impl::ParallelFor<...
gh200,sm90,other,,43,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,43,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,42,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,42,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,42,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,42,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,42,0,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,42,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,42,1024,40,yes,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,42,1024,40,yes,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,42,1032,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,42,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,42,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,42,1024,0,no,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,41,1040,16,yes,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,41,0,40,yes,0.625,0.625,0.5,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,1032,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,40,1032,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_global_memory<Kokkos::Impl::ParallelFor<...
gh200,sm90,other,,40,1032,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_global_memory<Kokkos::Impl::ParallelFor<...
gh200,sm90,other,,40,1032,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_global_memory<Kokkos::Impl::ParallelFor<...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,408,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,40,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,39,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,39,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,39,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,39,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,39,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,39,1024,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,39,1024,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,39,1024,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,39,1024,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,1032,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_global_memory<Kokkos::Impl::ParallelFor<...
gh200,sm90,other,,38,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,1064,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,38,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,38,1024,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,38,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,38,1040,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,38,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,38,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,38,1024,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,1024,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,38,1024,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,37,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,37,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,37,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,37,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,37,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,37,0,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,37,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,36,1032,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,36,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,36,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,36,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,36,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,36,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,36,0,40,yes,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,36,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelReduc...
gh200,sm90,other,,36,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,34,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,34,1064,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,34,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<K...
gh200,sm90,other,,34,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,34,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,34,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,34,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,34,1024,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,34,0,0,no,0.75,0.75,0.75,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,32,0,0,no,1.0,1.0,1.0,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,32,0,0,no,1.0,1.0,1.0,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,32,1032,0,no,1.0,1.0,1.0,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
gh200,sm90,other,,32,0,0,no,1.0,1.0,1.0,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,32,0,0,no,1.0,1.0,1.0,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
gh200,sm90,other,,32,0,0,no,1.0,1.0,1.0,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
