phase,suite,device,sweep,ir_layout,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,wavefront,angle_inner,0,224,112,8,11239424,3,6,48,50,3,15.9423828125,16.680119749466133,False,976758000.0,143713800.0,143709200.0,143985000.0,6.796549809412875,3120.48477,446.4492,2409.61,6.989562911077004,5.3972770026242625,180090992.72098035,1258757323.3416028,11.194598959997675,48.0,1.0,78.44,98.0,31.12,,,1980.0,56.0,453.6324000000001
2,sweep,gh200,wavefront,angle_inner,0,224,112,8,11239424,6,21,168,50,3,42.361328125,44.32160701331345,False,976758000.0,57731800.0,57716750.0,57787050.0,16.91889045552018,8424.751419999999,446.4079,6023.56,18.87231704456843,13.493399198356482,66704781.18391772,1258873778.8914578,15.67364840725418,168.0,1.0,88.96296296296296,99.0,30.962962962962962,,,1980.0,60.0,504.1551851851852
2,sweep,gh200,wavefront,angle_inner,0,224,224,1,11239424,3,6,48,50,3,14.666015625,15.344688416384834,False,786959400.0,133053000.0,133047600.0,133071100.0,5.914631011702103,3396.47715,548.6976,2718.62,6.1900710883371834,4.95467813236289,165457082.49501988,1024191102.7130426,9.922172867116403,48.0,1.0,76.26923076923077,96.0,27.076923076923077,,,1980.0,55.0,412.73115384615363
2,sweep,gh200,wavefront,angle_inner,0,224,224,1,11239424,6,21,168,50,3,38.498046875,40.27955165472918,False,786959400.0,57721730.0,57674490.0,57754270.0,13.633676606712932,8634.89352,548.643,6348.46,15.738637912084906,11.571203861162905,65081427.89466615,1024293028.4356129,14.871506097541765,168.0,1.0,87.4074074074074,98.0,27.444444444444443,,,1980.0,59.0,483.9201851851851
