phase,suite,device,sweep,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,diagonal_compact,0,224,224,1,11239424,3,6,48,50,3,10.427734375,10.910279858180667,False,791063800.0,28283000.0,28277750.0,28289660.0,27.969585970370893,18982.25398,548.0499,18773.9,34.63599570039152,34.25582232566779,29605082.757406026,1025401519.0952502,1.4368148120529032,48.0,1.0,95.5,100.0,8.884615384615385,,,1980.0,44.0,206.56788461538463
2,sweep,gh200,diagonal_compact,0,224,224,1,11239424,6,21,168,50,3,23.666015625,24.76116520726262,False,791063800.0,24786260.0,24675000.0,24787700.0,31.915416040983995,21532.54625,548.2762,20894.8,39.27317335678623,38.10998908944068,26098687.70164606,1024978286.4913706,4.518404655703812,168.0,1.0,95.77310924369748,100.0,20.445378151260503,,,1980.0,51.0,314.45277310924365
