phase,suite,device,sweep,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,tiled,0,224,224,1,11239424,3,6,48,50,3,10.4296875,10.912323364428687,False,790944800.0,33843000.0,33835900.0,33845650.0,23.371001388765773,15718.443969999998,547.9235,15510.3,28.68729662078739,28.307418827628307,35752342.98462178,1025638068.0879722,1.7391422216204717,48.0,1.0,94.3409090909091,100.0,10.340909090909092,,,1980.0,46.0,224.3252272727273
2,sweep,gh200,tiled,0,224,224,1,11239424,6,21,168,50,3,23.666015625,24.76116520726262,False,790944800.0,28020750.0,27940220.0,28021280.0,28.227110266498933,18922.71213,548.2857,18285.1,34.51250348130546,33.34958398513767,29698237.553857453,1024960526.9661419,5.1632838540669725,168.0,1.0,94.61320754716981,100.0,20.9811320754717,,,1980.0,53.0,337.4565094339625
