phase,suite,device,sweep,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,diagonal_compact,0,224,224,1,11239424,3,6,48,50,3,10.4208984375,10.903127586312594,False,785408300.0,49723100.0,49694280.0,49750760.0,15.795642266873948,10407.49172,548.0587,10199.3,18.989739091816258,18.609867884589733,53996795.30083739,1025385054.5571122,2.6447518555194964,48.0,1.0,90.08064516129032,100.0,13.96774193548387,,,1980.0,49.0,251.283870967742
2,sweep,gh200,diagonal_compact,0,224,224,1,11239424,6,21,168,50,3,23.6591796875,24.75401293539455,False,785408300.0,33933590.0,33892180.0,33992080.0,23.145452632627435,15393.3877,548.5651,14755.0,28.06118672150306,26.897445717928463,36507311.51272179,1024438485.0585645,6.398587705862419,168.0,1.0,94.07954545454545,100.0,29.579545454545453,,,1980.0,56.0,380.4855681818181
