phase,suite,device,sweep,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,diagonal_compact,0,224,224,1,11239424,3,6,48,50,3,10.43359375,10.916410376924727,False,790785000.0,95028530.0,94943040.0,95074000.0,8.321553537658637,5030.1631,548.8741,4821.86,9.164511679454359,8.785001879301646,111720274.04041831,1023861756.2752551,5.594234921793665,48.0,1.0,83.77142857142857,100.0,31.428571428571427,,,1980.0,55.0,359.2942857142857
2,sweep,gh200,diagonal_compact,0,224,224,1,11239424,6,21,168,50,3,23.669921875,24.76525221975866,False,790785000.0,25857820.0,25796050.0,25864550.0,30.5820444260189,20577.783359999998,548.3147,19940.3,37.52914769565725,36.36652455241488,27309608.142361164,1024906317.4851959,4.734691133032101,168.0,1.0,94.85087719298245,100.0,49.675438596491226,,,1980.0,57.0,421.5661403508772
