phase,suite,device,sweep,ir_layout,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,tiled,angle_inner,16,112,112,1,1404928,3,6,48,50,3,2.560546875,2.6790366911546832,False,422401600.0,40983490.0,40847440.0,41014580.0,10.306628352051034,1511.75792,124.1023,1415.27,12.181546353290793,11.404059392936311,46466698.84818596,566036245.9035811,2.3824621450323966,48.0,1.0,58.0,99.0,4.230769230769231,,,1980.0,46.0,194.77615384615382
2,sweep,gh200,tiled,angle_inner,16,112,112,1,1404928,6,21,168,50,3,5.892578125,6.165258350277406,False,422401600.0,32171500.0,32166910.0,32187310.0,13.129683104611225,1907.64125,123.1823,1604.55,15.486325957544224,13.025816208984569,36823695.23095603,570263747.3078519,7.354956342899879,168.0,1.0,68.0625,99.0,10.375,,,1980.0,52.0,281.0293750000001
