phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,a100,wavefront,176,16,1331,5451776,3,6,48,50,3,13.8017578125,34.50439453125,False,114228100.0,40449100.0,40291480.0,40461280.0,2.8239960839672578,2870.36638,1965.777,2574.39,1.460168869612372,1.3096042938746357,94966552.66705012,138667203.85883036,5.082470954284316,48.0,1.0,70.57142857142857,99.0,29.387755102040817,,,1281.734693877551,60.0,184.05469387755102
2,sweep,a100,wavefront,176,16,1331,5451776,4,10,80,50,3,19.7001953125,49.25048828125,False,114228100.0,28822630.0,28808870.0,28878890.0,3.963139380410462,4666.63228,1943.876,4220.74,2.400684138288656,2.1713010500669796,58412316.12960942,140229520.813056,5.166654188601998,80.0,1.0,78.98412698412699,100.0,33.84126984126984,,,1308.095238095238,61.0,199.02825396825398
2,sweep,a100,wavefront,176,16,1331,5451776,5,15,120,50,3,26.9931640625,67.48291015625,False,114228100.0,21075200.0,21039160.0,21096440.0,5.420024483753417,6863.748369999999,1937.4360000000001,6236.57,3.542696827146806,3.2189811689263537,39714276.41366171,140695641.04311058,5.244975363060145,120.0,1.0,83.67901234567901,100.0,36.28395061728395,,,1287.962962962963,63.0,209.12555555555554
2,sweep,a100,wavefront,176,16,1331,5451776,6,21,168,50,3,35.8447265625,89.61181640625,False,114228100.0,15834000.0,15833830.0,15850610.0,7.214102564102564,9510.351120000001,1929.143,8664.79,4.929832117162906,4.491522919762818,28662327.663881242,141300463.4700486,5.285173489490224,168.0,1.0,88.35922330097087,100.0,38.95145631067961,,,1321.6019417475727,65.0,217.92233009708738
2,sweep,a100,diagonal,176,22,512,5451776,1,1,8,50,3,5.3447265625,13.36181640625,False,157528700.0,109851300.0,108523300.0,111009800.0,1.434017622003563,574.15872,1409.492,472.879,0.4073515280682686,0.3354960510595307,474762100.6261126,193395067.15894806,4.61156109702482,8.0,1.0,45.0,98.0,15.642857142857142,,,1309.8214285714287,57.0,149.25214285714287
2,sweep,a100,diagonal,176,22,512,5451776,2,3,24,50,3,7.5888671875,18.97216796875,False,157528700.0,81332740.0,81299160.0,82307660.0,1.9368424081126494,1122.52513,1426.6789999999999,957.446,0.7868098780454469,0.6711012077699329,242835365.2982361,191065264.1554267,6.832898356669723,24.0,1.0,56.096774193548384,99.0,16.419354838709676,,,1275.0,58.0,169.21354838709678
2,sweep,a100,diagonal,176,22,512,5451776,3,6,48,50,3,10.9716796875,27.42919921875,False,157528700.0,56700440.0,56401360.0,56727090.0,2.778262390909136,2125.09164,1467.642,1851.43,1.4479632226387633,1.2614997390371767,128271550.68004502,185732487.89554945,7.067111584018839,48.0,1.0,59.225,99.0,16.375,,,1199.25,59.0,172.659
2,sweep,a100,diagonal,176,22,512,5451776,4,10,80,50,3,15.3974609375,38.49365234375,False,157528700.0,39917740.0,39863680.0,39993490.0,3.9463331340902568,3551.87713,1484.653,3131.5,2.392395482311355,2.1092470765896136,76744997.08834241,183604384.32414848,6.963788599712598,80.0,1.0,68.88,100.0,18.72,,,1209.0,61.0,185.2448
2,sweep,a100,diagonal,176,22,512,5451776,5,15,120,50,3,20.9638671875,52.40966796875,False,157528700.0,28997940.0,28844710.0,29087320.0,5.43241002636739,5374.001380000001,1475.941,4774.18,3.6410678882150442,3.2346685944763376,50723619.27826672,184688141.32814252,6.8515757679852864,120.0,1.0,76.57142857142857,100.0,19.650793650793652,,,1266.1904761904761,64.0,199.73539682539683
2,sweep,a100,diagonal,176,22,512,5451776,6,21,168,50,3,27.6474609375,69.11865234375,False,157528700.0,21599060.0,21555880.0,21616770.0,7.293312764536975,7551.75433,1469.4850000000001,6738.11,5.139048258403454,4.585354733120787,36096089.47647003,185499545.75922856,6.7964040955104625,168.0,1.0,82.70886075949367,100.0,20.974683544303797,,,1280.3164556962026,68.0,211.3139240506329
