phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,a100,wavefront,176,44,64,5451776,4,10,80,50,3,10.3837890625,25.95947265625,False,266123800.0,38025480.0,37931320.0,38034140.0,6.9985651726158356,5349.57196,819.42,4943.12,6.528485953479291,6.03246198530668,50955254.37141703,332660662.41976035,4.4116072440078336,80.0,1.0,70.16981132075472,99.0,33.16981132075472,0.3822824074074074,0.7011041666666666,1188.1132075471698,62.0,190.69943396226415
2,sweep,a100,wavefront,176,44,64,5451776,5,15,120,50,3,13.9482421875,34.87060546875,False,266123800.0,26813000.0,26764870.0,26846100.0,9.925178085257151,7881.022910000001,804.904,7287.64,9.791258224583306,9.054048681581904,34587997.410097614,338660014.1134844,4.48851150715458,120.0,1.0,74.92537313432835,99.0,36.44776119402985,0.39532462686567166,0.736384328358209,1180.0746268656717,63.0,217.55029850746268
2,sweep,a100,wavefront,176,44,64,5451776,6,21,168,50,3,18.1591796875,45.39794921875,False,266123800.0,19895740.0,19865080.0,19925200.0,13.375918663995408,10914.28394,803.0899999999999,10129.4,13.590362151191025,12.613032163269374,24975417.672705337,339424971.049322,4.520990226469484,168.0,1.0,80.05882352941177,100.0,38.77647058823529,0.3502383720930233,0.6316947674418605,1252.764705882353,63.0,216.00599999999997
2,sweep,a100,wavefront,176,88,8,5451776,1,1,8,50,3,3.3896484375,8.47412109375,False,395371500.0,120705600.0,117375600.0,124478500.0,3.275502545035193,1571.37139,461.334,1488.07,3.4061469347587647,3.2255805988719666,173471912.32748613,590870822.441008,1.4654622430396418,8.0,1.0,37.61538461538461,94.0,20.653846153846153,0.34187962962962964,0.6477361111111111,1094.423076923077,60.0,140.95576923076922
2,sweep,a100,wavefront,176,88,8,5451776,2,3,24,50,3,4.4697265625,11.17431640625,False,395371500.0,88504340.0,87441260.0,88757070.0,4.467255504080365,2352.90546,472.492,2205.62,4.979778408946606,4.668057871879312,115851998.57541236,576917281.1391516,2.966118914409554,24.0,1.0,48.96774193548387,96.0,24.612903225806452,0.35916015625,0.69171484375,1229.516129032258,57.0,165.98161290322582
2,sweep,a100,wavefront,176,88,8,5451776,3,6,48,50,3,6.0419921875,15.10498046875,False,395371500.0,57510500.0,57187130.0,57599730.0,6.874770694047174,3933.47851,478.056,3686.19,8.228070581689174,7.71079120437773,69299679.48394868,570202654.082367,3.549535536692357,48.0,1.0,57.7,97.0,27.675,0.370565625,0.708809375,1212.0,59.0,180.78199999999998
2,sweep,a100,wavefront,176,88,8,5451776,4,10,80,50,3,8.1513671875,20.37841796875,False,395371500.0,39002900.0,38591410.0,39031530.0,10.136976994018394,5980.19794,480.04699999999997,5601.16,12.457525908921419,11.667940847458686,45581902.59501678,567837732.555354,3.8933192410143613,80.0,1.0,67.92,98.0,33.4,0.38853499999999996,0.7415025,1217.4,62.0,198.00959999999998
2,sweep,a100,wavefront,176,88,8,5451776,5,15,120,50,3,10.8408203125,27.10205078125,False,395371500.0,27450630.0,27385850.0,27541230.0,14.403002772613961,8645.6021,479.269,8102.82,18.039143153427407,16.906622376994964,31529186.38251927,568759506.6653591,4.036947136922701,120.0,1.0,76.04615384615384,99.0,36.30769230769231,0.3818096153846154,0.7193653846153846,1238.5384615384614,64.0,202.56246153846152
2,sweep,a100,wavefront,176,88,8,5451776,6,21,168,50,3,13.9755859375,34.93896484375,False,395371500.0,20138130.0,20112780.0,20161850.0,19.632979824839744,11988.04568,481.052,11243.8,24.920477786185273,23.373356726507733,22738385.16104153,566651422.2994603,4.072904036002064,168.0,1.0,78.96470588235294,99.0,37.141176470588235,0.388734011627907,0.731421511627907,1208.8235294117646,67.0,211.78588235294117
2,sweep,a100,wavefront,176,176,1,5451776,1,1,8,50,3,3.1513671875,7.87841796875,False,351683600.0,96183910.0,93969620.0,96207070.0,3.6563662259103418,2078.58112,560.7283,1999.86,3.706931003839114,3.566540158575909,131141766.55275306,486133480.3326317,1.0904315302071144,8.0,1.0,40.24242424242424,91.0,18.363636363636363,0.33325000000000005,0.6090147058823528,1081.8181818181818,60.0,135.65545454545455
2,sweep,a100,wavefront,176,176,1,5451776,2,3,24,50,3,4.0478515625,10.11962890625,False,351683600.0,69337090.0,67364860.0,69421720.0,5.072084796174746,3131.25342,567.6889,2988.82,5.515791166605513,5.264890682202876,87054212.30326353,480172855.23814195,2.188867579847565,24.0,1.0,49.75,94.0,23.25,0.3390798611111111,0.6201770833333333,1145.0,61.0,168.52027777777778
2,sweep,a100,wavefront,176,176,1,5451776,3,6,48,50,3,5.4033203125,13.50830078125,False,351683600.0,45668760.0,45661420.0,45702700.0,7.700747732147753,5075.65509,576.5593,4835.43,8.803353080940678,8.386700205859137,53705146.46218799,472785366.570273,2.7059149651633874,48.0,1.0,59.63265306122449,97.0,26.959183673469386,0.35450510204081637,0.6521607142857143,1170.3061224489795,63.0,180.55795918367346
2,sweep,a100,wavefront,176,176,1,5451776,4,10,80,50,3,7.1728515625,17.93212890625,False,351683600.0,32230890.0,31680790.0,32275770.0,10.911383458539309,7467.2544100000005,576.3718,7097.18,12.955620677486303,12.313544833387061,36504555.092559114,472939168.7795968,3.0726435006580077,80.0,1.0,68.36666666666666,97.0,31.05,0.3450245901639344,0.6194877049180328,1175.25,63.0,195.59016666666668
2,sweep,a100,wavefront,176,176,1,5451776,5,15,120,50,3,9.4052734375,23.51318359375,False,351683600.0,22804160.0,22776300.0,22837920.0,15.421905476895443,10855.90654,580.602,10313.7,18.697673345940938,17.763803776080692,25109722.435027525,469493387.8973893,3.1715733441926757,120.0,1.0,75.80263157894737,98.0,33.46052631578947,0.34705032467532465,0.6261168831168831,1209.078947368421,65.0,208.07276315789474
2,sweep,a100,wavefront,176,176,1,5451776,6,21,168,50,3,12.0595703125,30.14892578125,False,351683600.0,17100180.0,17037480.0,17101390.0,20.56607591265121,14675.787390000001,580.2998,13943.2,25.290009388250695,24.02758022663458,18574049.402333293,469737883.76284117,3.2843908428481265,168.0,1.0,78.06,99.0,34.91,0.3564225,0.6637975,1193.25,66.0,212.38830000000002
