phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,a100,diagonal,176,22,512,5451776,5,15,120,50,3,20.9638671875,52.40966796875,False,154747300.0,29107750.0,29062690.0,29111460.0,5.316360763027029,5291.774469999999,1459.8,4693.65,3.6249996369365665,3.215269214960953,51511794.681605175,186730237.01876968,6.969129781726376,120.0,1.0,78.0,100.0,20.15625,0.38205961538461536,0.6955192307692308,1238.203125,61.0,189.15765625
2,sweep,a100,diagonal,176,22,512,5451776,6,21,168,50,3,27.6474609375,69.11865234375,False,154747300.0,21745180.0,21729880.0,21789650.0,7.116395449474321,7481.46738,1452.28,6671.03,5.151532335362327,4.59348748175283,36435205.3086142,187697138.29289117,6.864744784538519,168.0,1.0,82.4,100.0,20.8625,0.3909506172839506,0.7112993827160494,1286.625,63.0,201.491375
2,sweep,a100,diagonal,176,44,64,5451776,1,1,8,50,3,3.9873046875,9.96826171875,False,270785300.0,107921700.0,107768300.0,108439500.0,2.509090386826746,1455.36636,771.078,1359.73,1.8874437605534071,1.7634143368115807,187299093.5423298,353516505.46377933,1.6037819272943892,8.0,1.0,41.241379310344826,99.0,21.862068965517242,0.38179741379310345,0.6892327586206896,1107.9310344827586,59.0,138.6237931034483
2,sweep,a100,diagonal,176,44,64,5451776,2,3,24,50,3,5.4404296875,13.60107421875,False,270785300.0,67249570.0,67018920.0,67332350.0,4.026572958012966,2847.14386,771.146,2688.88,3.6920944412601506,3.486862409971653,95741140.38621145,353485332.21983904,2.4330320430811336,24.0,1.0,55.083333333333336,100.0,30.52777777777778,0.3662222222222222,0.6638229166666667,1238.75,58.0,169.58583333333334
2,sweep,a100,diagonal,176,44,64,5451776,3,6,48,50,3,7.5732421875,18.93310546875,False,270785300.0,49471470.0,49224820.0,49473500.0,5.473564864759426,4055.7025399999998,787.8699999999999,3791.04,5.147679871044716,4.811758284996256,67211240.79282206,345981951.3371496,3.451364902506964,48.0,1.0,62.72727272727273,100.0,33.47727272727273,0.34678532608695656,0.6316413043478261,1249.4318181818182,59.0,177.82113636363636
2,sweep,a100,diagonal,176,44,64,5451776,4,10,80,50,3,10.3837890625,25.95947265625,False,270785300.0,36499830.0,36436740.0,36516620.0,7.418809895826912,5652.300200000001,791.374,5250.31,7.142388049139851,6.634423167806878,48226171.70970501,344450032.47516346,4.1534888416112565,80.0,1.0,67.34545454545454,100.0,34.58181818181818,0.3675267857142857,0.6684754464285714,1206.2727272727273,60.0,188.01636363636362
2,sweep,a100,diagonal,176,44,64,5451776,5,15,120,50,3,13.9482421875,34.87060546875,False,270785300.0,26712560.0,26711160.0,26751890.0,10.137002967892258,7957.130819999999,793.038,7365.03,10.033732078412383,9.287108562263095,34257172.10968262,343727286.71261656,4.4413472857544365,120.0,1.0,75.74626865671642,100.0,37.62686567164179,0.3762350746268657,0.689509328358209,1222.6119402985075,61.0,206.659552238806
2,sweep,a100,diagonal,176,44,64,5451776,6,21,168,50,3,18.1591796875,45.39794921875,False,270785300.0,19992520.0,19987730.0,20000610.0,13.544330579636783,10837.799710000001,792.527,10053.7,13.674991148566548,12.68562459070795,25151673.521746602,343948912.78152037,4.5550313218019225,168.0,1.0,78.7840909090909,100.0,37.93181818181818,0.37494034090909084,0.6863068181818182,1222.3295454545455,63.0,202.51284090909093
2,sweep,a100,diagonal,176,88,8,5451776,1,1,8,50,3,3.3857421875,8.46435546875,False,412045900.0,137472200.0,137017300.0,138988400.0,2.9973034548075903,1325.4492599999999,474.613,1235.1,2.7926948060841146,2.6023307410458623,205657665.08481812,574339093.113758,1.765614444174561,8.0,1.0,38.64,99.0,19.08,0.36845673076923074,0.6757980769230769,1128.0,54.0,131.6272
2,sweep,a100,diagonal,176,88,8,5451776,2,3,24,50,3,4.4658203125,11.16455078125,False,412045900.0,69183610.0,68929920.0,69187260.0,5.955831157119439,3207.38734,455.7857,3057.98,7.037051272121965,6.709249544248536,84987801.94100285,598063519.7637837,2.1393636322016496,24.0,1.0,50.55,100.0,28.25,0.3069481707317073,0.5658628048780489,1138.875,56.0,152.48325
2,sweep,a100,diagonal,176,88,8,5451776,3,6,48,50,3,6.0380859375,15.09521484375,False,412045900.0,27328800.0,27288120.0,27343080.0,15.077350633763649,9111.15422,447.7657,8869.1,20.348039655560935,19.807457337620995,29918141.370237943,608775527.0222797,1.4752638260928392,48.0,1.0,71.78260869565217,100.0,40.927536231884055,0.3452336956521739,0.6493514492753624,1262.608695652174,57.0,179.97971014492754
2,sweep,a100,diagonal,176,88,8,5451776,4,10,80,50,3,8.1474609375,20.36865234375,False,412045900.0,16628900.0,16617550.0,16632910.0,24.778902994184822,15360.571380000001,448.6722,14989.1,34.23562097228222,33.407686056769286,17746006.52908785,607545553.3014972,1.4548641346044793,80.0,1.0,85.20618556701031,100.0,49.91752577319588,0.3711390306122449,0.6977780612244898,1354.9484536082475,63.0,210.77907216494845
2,sweep,a100,diagonal,176,88,8,5451776,5,15,120,50,3,10.8369140625,27.09228515625,False,412045900.0,12308260.0,12305310.0,12309500.0,33.47718523983081,20901.34836,450.4158,20369.2,46.40456298380297,45.22310274195532,13041684.933669992,605193689.9194034,1.6058881055711565,120.0,1.0,87.25196850393701,100.0,51.811023622047244,0.384257874015748,0.7239104330708662,1346.4566929133857,66.0,219.64275590551182
2,sweep,a100,diagonal,176,88,8,5451776,6,21,168,50,3,13.9716796875,34.92919921875,False,412045900.0,9987544.0,9985711.0,9993732.0,41.255978446753275,25742.88596,454.65819999999997,25011.3,56.62030501154494,55.011215018226885,10588898.246434217,599546648.4493186,1.8309691379496469,168.0,1.0,89.86928104575163,100.0,53.666666666666664,0.37147140522875816,0.7020571895424836,1352.0588235294117,69.0,229.68607843137255
2,sweep,a100,diagonal,176,176,1,5451776,1,1,8,50,3,3.1298828125,7.82470703125,False,358139500.0,35542000.0,35539620.0,35642920.0,10.076515108885262,6840.854600000001,552.4739,6760.01,12.382222219004374,12.235890238434795,39847185.17478795,493396701.6360411,0.3225898186541144,8.0,1.0,70.36363636363636,100.0,8.145454545454545,0.34299999999999997,0.6098950892857143,1265.1818181818182,54.0,116.9609090909091
2,sweep,a100,diagonal,176,176,1,5451776,2,3,24,50,3,4.0263671875,10.06591796875,False,358139500.0,34542530.0,34409360.0,34584510.0,10.36807379193128,7080.33054,552.4707,6937.99,12.815757541531163,12.558113941608125,38499445.535772964,493399559.46985066,0.9429433020226319,24.0,1.0,69.6842105263158,100.0,12.649122807017545,0.3460592105263158,0.6286754385964912,1261.3157894736842,53.0,131.5698245614035
2,sweep,a100,diagonal,176,176,1,5451776,3,6,48,50,3,5.3818359375,13.45458984375,False,358139500.0,32503980.0,32429820.0,32531850.0,11.018327601727542,7511.10889,552.2474,7275.39,13.600985518446988,13.174149846608605,36291419.01576133,493599064.4772615,1.798427630683716,48.0,1.0,70.83050847457628,100.0,21.406779661016948,0.3695479166666667,0.6859895833333333,1273.7288135593221,55.0,158.53711864406782
2,sweep,a100,diagonal,176,176,1,5451776,4,10,80,50,3,7.1513671875,17.87841796875,False,358139500.0,29779400.0,29706110.0,29797320.0,12.026417590683492,8207.24005,552.6126,7842.79,14.851706330981234,14.192202638883007,33213211.547285005,493272864.20903176,2.780528867915627,80.0,1.0,74.01587301587301,100.0,31.96825396825397,0.322218253968254,0.6079345238095238,1338.5714285714287,58.0,191.97031746031746
2,sweep,a100,diagonal,176,176,1,5451776,5,15,120,50,3,9.3837890625,23.45947265625,False,358139500.0,18807380.0,18770310.0,18808550.0,19.042498210808734,13369.54919,552.4521,12837.9,24.200377172971194,23.23803276338347,20388780.214361142,493416171.28435206,2.547975603486552,120.0,1.0,82.77272727272727,100.0,37.30681818181818,0.31856039325842694,0.6118441011235954,1326.9886363636363,61.0,199.68125
2,sweep,a100,diagonal,176,176,1,5451776,6,21,168,50,3,12.0380859375,30.09521484375,False,358139500.0,10724860.0,10707720.0,10733610.0,33.39339627743392,24126.62073,552.0287,23406.8,43.70537388726347,42.401418621894116,11298258.593713965,493794616.1132565,1.9564792453475057,168.0,1.0,90.80985915492958,100.0,50.29577464788732,0.32253785211267605,0.6252896126760563,1366.2676056338028,65.0,226.1130281690141
