phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,a100,wavefront_coalesced,128,16,512,2097152,5,15,120,50,3,14.4833984375,36.20849609375,False,105702800.0,18883740.0,18839130.0,18969820.0,5.597556416260762,3099.5281999999997,781.024,1632.02,3.968544116442004,2.089590076617364,33830180.99335247,134256565.73933706,7.710023161480865,120.0,1.0,63.733333333333334,99.0,23.0,,,1223.0,59.0,173.46488888888888
2,sweep,a100,wavefront_coalesced,128,16,512,2097152,6,21,168,50,3,19.3603515625,48.40087890625,False,105702800.0,14023570.0,14002330.0,14034110.0,7.537510063414666,4378.60519,779.385,2219.29,5.618025994854918,2.8474887250845216,23947717.469361518,134538899.26031423,7.937708366189187,168.0,1.0,73.79629629629629,100.0,25.77777777777778,,,1277.5,61.0,187.24666666666667
2,sweep,a100,wavefront,128,32,64,2097152,1,1,8,50,3,2.0400390625,5.10009765625,False,192103500.0,102167000.0,102015800.0,103166700.0,1.8802891344563313,447.09956999999997,409.26730000000003,405.936,1.0924390245690285,0.9918603318662399,234528519.0052856,256208106.535753,2.066485357297702,8.0,1.0,20.571428571428573,92.0,8.761904761904763,,,1054.2857142857142,53.0,101.60952380952382
2,sweep,a100,wavefront,128,32,64,2097152,2,3,24,50,3,2.7060546875,6.76513671875,False,192103500.0,74688600.0,74419600.0,76128940.0,2.5720591897558664,792.88742,408.7103,725.314,1.9399741577347085,1.774640864201367,132247778.6316751,256557272.96327007,3.4696454225342404,24.0,1.0,31.09090909090909,94.0,13.909090909090908,,,1162.5,53.0,130.36909090909091
2,sweep,a100,wavefront,128,32,64,2097152,3,6,48,50,3,3.7177734375,9.29443359375,False,192103500.0,51432320.0,51394410.0,51920250.0,3.735073587969588,1315.55827,406.4195,1209.06,3.236946726227457,2.9749064697929106,79705781.48545256,258003368.4407367,4.162874299042231,48.0,1.0,39.36,97.0,18.76,,,1174.2,54.0,138.572
2,sweep,a100,wavefront,128,32,64,2097152,4,10,80,50,3,5.0322265625,12.58056640625,False,192103500.0,36257300.0,36126640.0,36283960.0,5.298339920512559,2008.58698,404.7052,1848.82,4.963086661599604,4.568312934946228,52204659.81513034,259096250.80181822,4.537276749494272,80.0,1.0,49.666666666666664,98.0,23.333333333333332,,,1170.5,54.0,157.26766666666666
2,sweep,a100,wavefront,128,32,64,2097152,5,15,120,50,3,6.6455078125,16.61376953125,False,192103500.0,26004350.0,25973720.0,26188690.0,7.387360191660242,2893.03908,401.6878,2667.41,7.202207983413985,6.64050538751737,36244792.10284294,261042531.04027557,4.717277059019798,120.0,1.0,56.138888888888886,99.0,27.194444444444443,,,1238.75,56.0,168.03027777777777
2,sweep,a100,wavefront,128,32,64,2097152,6,21,168,50,3,8.6396484375,21.59912109375,False,192103500.0,19540830.0,19472520.0,19572530.0,9.830877194059822,3982.11485,410.5099,3676.99,9.700411244649642,8.957128683132854,26332138.562000543,255432573.00250247,4.790896031808626,168.0,1.0,62.61904761904762,99.0,31.238095238095237,,,1211.4285714285713,59.0,182.3657142857143
2,sweep,a100,wavefront_coalesced,128,32,64,2097152,1,1,8,50,3,2.2197265625,5.54931640625,False,192103500.0,92512320.0,91470530.0,93301370.0,2.076518024842529,557.34559,403.943,468.382,1.3797629616059692,1.1595249824851526,188137489.34480667,259585139.48750195,1.790975742022537,8.0,1.0,25.727272727272727,94.0,10.863636363636363,,,1077.2727272727273,55.0,108.35090909090908
2,sweep,a100,wavefront_coalesced,128,32,64,2097152,2,3,24,50,3,3.2412109375,8.10302734375,False,192103500.0,65903680.0,65495160.0,67493780.0,2.9149130974173216,947.63903,398.1971,649.403,2.379824036890274,1.6308581855568514,110651415.44454959,263330898.19087082,3.8752244754027925,24.0,1.0,31.541666666666668,96.0,13.291666666666666,,,1109.375,55.0,122.58458333333334
2,sweep,a100,wavefront_coalesced,128,32,64,2097152,3,6,48,50,3,4.7861328125,11.96533203125,False,192103500.0,48044880.0,47815020.0,48900130.0,3.9984177294229895,1450.40645,401.9764,850.147,3.6081880677572116,2.1149176916853825,72295321.08051506,260855114.8773908,5.920346481255594,48.0,1.0,39.18518518518518,97.0,16.925925925925927,,,1242.2222222222222,54.0,138.85333333333332
2,sweep,a100,wavefront_coalesced,128,32,64,2097152,4,10,80,50,3,6.8134765625,17.03369140625,False,192103500.0,33863800.0,33467510.0,33931500.0,5.672827621235656,2205.82504,399.7499,1216.51,5.518012737464099,3.0431777468862404,47536680.42502591,262308008.08205327,6.895634232353207,80.0,1.0,50.225806451612904,98.0,20.387096774193548,,,1238.7096774193549,56.0,155.69032258064516
2,sweep,a100,wavefront_coalesced,128,32,64,2097152,5,15,120,50,3,9.3154296875,23.28857421875,False,192103500.0,24194590.0,24169750.0,24224560.0,7.939936159281889,3237.43008,399.427,1718.81,8.105185878771339,4.303189318699036,32389147.381987628,262520059.98592982,7.3207114224376175,120.0,1.0,59.3421052631579,99.0,22.36842105263158,,,1270.657894736842,59.0,167.50578947368422
2,sweep,a100,wavefront_coalesced,128,32,64,2097152,6,21,168,50,3,12.3779296875,30.94482421875,False,192103500.0,17955390.0,17895340.0,17966450.0,10.698932186936625,4465.82492,404.8636,2317.42,11.030443141838386,5.723952462014367,23480006.914377645,258994881.2390148,7.601590044100766,168.0,1.0,67.75555555555556,99.0,25.288888888888888,,,1237.0,59.0,179.9297777777778
2,sweep,a100,wavefront,128,64,8,2097152,1,1,8,50,3,1.7119140625,4.27978515625,False,270392800.0,105682100.0,104721900.0,106942200.0,2.558548704085176,628.72127,277.4623,590.3,2.2659700795387336,2.127496240029726,166779151.59447366,377916567.4039319,1.421075385397256,8.0,1.0,17.904761904761905,88.0,7.9523809523809526,,,997.8571428571429,50.0,96.13428571428571
2,sweep,a100,wavefront,128,64,8,2097152,2,3,24,50,3,2.1689453125,5.42236328125,False,270392800.0,77739200.0,76463340.0,77759360.0,3.4782040463498465,976.1037399999999,275.3437,913.334,3.545037493140391,3.3170688125422876,107424647.30234516,380824402.3741963,2.755380178554614,24.0,1.0,26.782608695652176,90.0,12.695652173913043,,,1074.1304347826087,51.0,116.67478260869565
2,sweep,a100,wavefront,128,64,8,2097152,3,6,48,50,3,2.8681640625,7.17041015625,False,270392800.0,53373150.0,53086320.0,53421000.0,5.066082852520415,1480.2894199999998,269.4574,1380.35,5.493593495669445,5.12270214141456,70835877.48671474,389143515.8210537,3.6462960843264387,48.0,1.0,42.56,95.0,18.84,,,1128.0,51.0,131.21280000000002
2,sweep,a100,wavefront,128,64,8,2097152,4,10,80,50,3,3.7822265625,9.45556640625,False,270392800.0,37568990.0,37549900.0,38051630.0,7.1972336759652045,2228.83574,273.9952,2077.25,8.134579510881942,7.58133719130846,47045907.474545434,382698675.0132849,4.038323745336382,80.0,1.0,43.58620689655172,96.0,21.379310344827587,,,1148.7931034482758,52.0,152.34758620689655
