phase,suite,device,sweep,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,tiled,0,224,224,1,11239424,3,6,48,50,3,10.416015625,10.898018820692544,False,790429300.0,33834120.0,33800140.0,33836280.0,23.36189917160547,15715.8127,547.7243,15507.6,28.692925802269503,28.31278436980065,35758328.93452592,1026011078.931499,1.7394450205060745,48.0,1.0,93.56818181818181,100.0,10.068181818181818,,,1980.0,43.0,219.63784090909084
2,sweep,gh200,tiled,0,224,224,1,11239424,6,21,168,50,3,23.6552734375,24.74992592289851,False,790429300.0,28041500.0,28027520.0,28042020.0,28.18783945224043,18957.657659999997,548.7325000000001,18320.1,34.54808610752961,33.386212772161294,29643493.4145762,1024125963.0147657,5.153419555570111,168.0,1.0,94.50943396226415,100.0,22.38679245283019,,,1980.0,53.0,336.0645283018867
