phase,suite,device,sweep,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,tiled,0,224,224,1,11239424,3,6,48,50,3,10.4228515625,10.905171092560616,False,791035700.0,18265540.0,18262900.0,18267900.0,43.30754524640388,29878.928689999997,547.9974,29670.6,54.523851189804915,54.143687543043086,18808278.095595937,1025499756.0207403,0.909136235869851,48.0,1.0,96.31446540880503,100.0,5.9937106918239,,,1980.0,43.0,185.88477987421388
2,sweep,gh200,tiled,0,224,224,1,11239424,6,21,168,50,3,23.66015625,24.75503468851856,False,791035700.0,16430240.0,16426260.0,16442360.0,48.14510926194627,33059.59851,547.9147,32422.2,60.337126399419475,59.173809353901255,16998730.333340637,1025654540.7524198,2.911929529766641,168.0,1.0,96.97727272727273,100.0,13.619318181818182,,,1980.0,48.0,260.72443181818176
