phase,suite,device,sweep,ir_layout,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,wavefront,angle_inner,0,112,112,1,1404928,3,6,48,50,3,2.5595703125,2.678014938030673,False,428399300.0,88361680.0,88313320.0,88587230.0,4.848247566139531,612.7344900000002,124.6822,517.565,4.914370214834196,4.151073689748818,114644109.55551071,563403597.3057903,6.514789833161052,48.0,1.0,38.22222222222222,87.0,8.444444444444445,,,1980.0,46.0,233.2677777777778
2,sweep,gh200,wavefront,angle_inner,0,112,112,1,1404928,6,21,168,50,3,5.8955078125,6.168323609649437,False,428399300.0,46255560.0,46104400.0,46264560.0,9.261574176163903,1269.68374,123.0791,967.568,10.315997923286732,7.86135095235503,55325903.44111992,570741905.0025553,12.196967241578886,168.0,1.0,55.61538461538461,93.0,14.846153846153847,,,1980.0,53.0,335.9861538461538
