phase,suite,device,sweep,ir_layout,tile_size,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,gh200,tiled,angle_inner,16,112,112,1,1404928,3,6,48,50,3,2.560546875,2.6790366911546832,False,427656500.0,57323290.0,57275060.0,57351960.0,7.4604318768165605,1024.59215,124.26849999999999,929.252,8.244986863122996,7.4777759448291405,68560353.50261077,565279213.9600946,3.6285390830474404,48.0,1.0,50.54545454545455,99.0,5.7272727272727275,,,1980.0,47.0,212.0981818181818
2,sweep,gh200,tiled,angle_inner,16,112,112,1,1404928,6,21,168,50,3,5.8916015625,6.164236597153396,False,427656500.0,43142360.0,43123000.0,43172320.0,9.91268210640308,1356.1597199999999,123.10990000000001,1054.08,11.015846166717703,8.562105890752894,51798028.627483495,570599115.0995979,11.195919854280511,168.0,1.0,60.92307692307692,99.0,11.76923076923077,,,1980.0,54.0,309.5730769230769
